number,zeroes count,ones count,s,p-value,success
ADDE0101DDD54CAFEB76430C4D4F15C93DE6A44402A049EDF9B36F9E1351FB0,129,127,2,0.9005235503397743,PASS
509D97335F49B8B8231C6E032D1CE8D3C9DE7C4DE679740C041A2AD1C8CBE6BA,130,126,4,0.8025873486341526,PASS
A89C91617E4E7F3BBECBFA71D69F04AC5856EE976638EB22C24E1AD14789A89C,123,133,10,0.5319710580974012,PASS
F2E7BD55ACBEA44DA4F7C75CE48C7823BC1F3E533E3C6FCBFEE5F5043A78911A,113,143,30,0.060792723530522785,PASS
33C53ED8509F49F1DB45F99A50C64A53DD3392CF2F72BCC8E2FB59CE1E9AE793,117,139,22,0.16913144470267139,PASS
364E74EB9C132C300450AFC185F066572701C08156746806B85BA33824C60A6,150,106,44,0.005959526470109114,FAIL
ACBFBB54B4ECB51D052923EA82A1D00DDC9285B0BC6D7F27D52C10C8DAD8A31,133,123,10,0.5319710580974012,PASS
393833B113F55695F499D222D9C55695CC95F55A9E598244EC7B6604E81A1A95,131,125,6,0.7076604666545525,PASS
7DD385DE805563F8839682F28A5169C5C2821166627CA83A08A40070115FEA46,145,111,34,0.03358661289689768,PASS
573EBCC07A2D6CEDB52A5C3297F9383DF49D22FEF240BE4C15E0A77A2D5DE898,120,136,16,0.31731050786291404,PASS
2F6A4023A20EB9CDD0F2A9FED24E4B64A2F7A5FBC17A8546923B9734B8091430,132,124,8,0.6170750774519738,PASS
AB65B143D2710BDF85380AD5A1823196DDA26643F691E960D35BE7886C48C3CE,132,124,8,0.6170750774519738,PASS
8763C20BD30A3C0B3D4ADB6794F388A229E51C144EED03FB8D9776F477875F1B,124,132,8,0.6170750774519738,PASS
ED53AAA43B36FD0D1CA467B764E51C15499DC9AD24BB84BD0623A746543B5F82,127,129,2,0.9005235503397743,PASS
4413DA667A3E45ADF82ACB352E2DB0AC11BEC8A1108BF80A81BFCCB21C4D136,137,119,18,0.2605890342736178,PASS
D79EC1F7BEE529AE1EC4CFFC86E725917D61F199495B776870A8CA4B7BAF6AC6,113,143,30,0.060792723530522785,PASS
F8F646276365EEB1934F0DC46A24A48BF9FCEB4C7FD9EAC21FE6449DBC956AF,117,139,22,0.16913144470267139,PASS
527AC05A6B2BB00B3D18328161425EB5A78127AA6FF68E505FBA1488D8554A5E,136,120,16,0.31731050786291404,PASS
29868D2DFD0B4936F3715F1ED4D20ECCAB9E3CFC8361ADC49241B749E491F05F,125,131,6,0.7076604666545525,PASS
760E88429F6B329AAEA057A11C152AF1DD96B672E1BF222C8BD021F50EF637FE,126,130,4,0.8025873486341526,PASS
630ACCA8D9D71B202E2F2D9311DE67EE8FE47142B3F2D3A4F000CBDD45403181,134,122,12,0.4532547047537365,PASS
B37C161A3AF11E281EAE22183F6798F3354E0A84E630B63680DCFED54F4CDC1B,129,127,2,0.9005235503397743,PASS
353E33C20DDFA0A87B64669F5FCA86755928B3BA51322C2CD8773A924014AA2F,131,125,6,0.7076604666545525,PASS
4D69A54C7C612D3EFC0CB5F39F7556105AB6FBC6C22AAAC3EDFE52B1AEA42CD5,119,137,18,0.2605890342736178,PASS
A59E3739CC4A940AD088CF377009559A6629BA47C2066C273A3B2AA8F233051B,138,118,20,0.2112995473337106,PASS
2C9661CD4C10A0AA464E4200F964F407BE23A4DD6B7F191BEC57DCE86EBB50E,133,123,10,0.5319710580974012,PASS
BC59E64C76F4294687B8AF6340679F4821435BC2B2917DE6F09350BA8D479498,131,125,6,0.7076604666545525,PASS
2CD5573C54FF2F6330645D3AE6DD62C6CB9A86139C8E33B34979D7D78F1C90A5,121,135,14,0.38157390570502125,PASS
2E7BEB1C558A1E12CFA0579AB357477D6BED0C19A606B0CA75521318845B2B0E,131,125,6,0.7076604666545525,PASS
9CA179FB837BDFF9FEF8915F7B277E5F46E5BA69E5DF127F1D1CD2BF9B6634AE,99,157,58,0.0002889614517624719,FAIL
E078D8CC399CECC6EAF031933D6162EC33B2680C6FDBEB2F91F0944A0B945768,129,127,2,0.9005235503397743,PASS
ADBB644F72FAF4580A38A8B12F10DEDBF7509F1834157B45EAFE08F583D429C0,126,130,4,0.8025873486341526,PASS
D9681678558335382A50D398FB2E0ECCAF0778BAB17DD5FA4D96E92AEA907C0C,127,129,2,0.9005235503397743,PASS
C971CD6090E1C4224A73E74A06B017F64BDBE80A35FEC3307FD9987C08E564D0,133,123,10,0.5319710580974012,PASS
BC4E6E12F973C9C34AAEB74AE3D0F638D9E8517A1388C6A532D94E7AAF0FF159,121,135,14,0.38157390570502125,PASS
EA9A0F5415E5ED5DC9F36FEC5FA53E007F6025462816E8E8FFB53303F552DF17,118,138,20,0.2112995473337106,PASS
389AA610B536990A34EE422A320A14F6CE4BFD02A880425339A2C1C0790CB050,151,105,46,0.0040402749798920095,FAIL
8EB008C6F6133F8D36A4852620C324AF54B013A4401C6FA53402C04CFE5EB848,146,110,36,0.024448945310089426,PASS
96B60593DB6F8DFB2031951F957BD8F55BE548DDF379083AAC77FBA6AAB0C76,116,140,24,0.13361440253771617,PASS
F5C768D14DE4BCA8D7A20CEFD760D64F3DC0E0A817994955AA857BDD0DF88DDA,122,134,12,0.4532547047537365,PASS
DAFE1E6D83AE82CE445C5697BC2A7AD9C0BB01EDBF913DB2F5A81BDB5565A0D4,120,136,16,0.31731050786291404,PASS
4C6471B8233FACEDDA63191992490E3FCC8BE3BD8A25F580B2A510260A41B2E5,136,120,16,0.31731050786291404,PASS
75DB9ED66524ACE9C43284A7F9564E645071A552DC576F79D792E7DF8325D44C,121,135,14,0.38157390570502125,PASS
5EA461BB10EBEBBBD0E461CA236DC37CCC3827B0543BB123ED1FB0023CBEB9F5,124,132,8,0.6170750774519738,PASS
CE8D783568269E4C47C6434786D75452FC913A6EEE9ED6307B79D63CA0BA7312,125,131,6,0.7076604666545525,PASS
C09DE11B1F5B5E6091837907F6C8913E0700FD684838DFA383F1611CA4C37DE,134,122,12,0.4532547047537365,PASS
498D15481B389DCD3C85C6E566EE0BC6B44E24717705774998832A2E00AF3CF9,134,122,12,0.4532547047537365,PASS
74A33D9B18A5EAA5AAC9EAAC9D8232C621508EFA43C7908907A29F84FE4D20AE,134,122,12,0.4532547047537365,PASS
DFEFEB213237098B8DAB9B0F01166DF9F37AB82EF2ABCFB2E1A5520106C00AD2,126,130,4,0.8025873486341526,PASS
D0A4431D7CF9CDA44402AD6F7875433645C0DDCE8AF03ADE91EA9B84113F28A9,132,124,8,0.6170750774519738,PASS
8EEE7FDD17C4CCCFFA5DFDAC2E5970ED178D81967CE431AD5C681641FB31F2CC,115,141,26,0.10416255883043901,PASS
3035E545B1E1DE723AA8D0B9A62B4E385FBBB84C985C4408947E2815CB70A197,135,121,14,0.38157390570502125,PASS
191F4BAF4A6349B2E60CB2A17E339F4C208F044FC0E26134D4146A5F274055A1,139,117,22,0.16913144470267139,PASS
DA6C4CCB1B1DEC1C231F598BBC8652B8D6B9D82FC748AD760724CD544B2CB531,128,128,0,1.0,PASS
AF80BEA10AE7E04C70DFFF0F80C54079D022ABB4D0DF501040AFA984A34D7C82,138,118,20,0.2112995473337106,PASS
D6FDF8E882F5E24400B343FDCCDF15ADFC49C1EF6D538ED1B0F4D76C3BC82BDF,114,142,28,0.08011831372763423,PASS
87FD30F3B21C675082E48B0EE04D34F61B9012777F86746CE4D53937226AF176,128,128,0,1.0,PASS
728B39EF7B76FB8EB57C14EA3AFB428F0CA2DB6063EB7663912D1187EDA74402,121,135,14,0.38157390570502125,PASS
5A327D37AAC30FDDC5FC279341962D9E404A3675D20350AE8C842B9DC738E81E,131,125,6,0.7076604666545525,PASS
E13D03E65CC49CF505E5ED9614990E0F4F06BA45E4D59BD57B8D4A63C95038A0,131,125,6,0.7076604666545525,PASS
5DC3DB62B088480D6DD36096669E737ABB5C4534945DBF49ABCA2499FE5E74A8,125,131,6,0.7076604666545525,PASS
22052E5D346C07E5EECB8D8A61B8C6E61CD427009A0FD49441D1CB1564A7BCA4,138,118,20,0.2112995473337106,PASS
DB54169D9CBF31DBC93162F70363AA5793BC64007D5FCB10A9B746B65657CA64,123,133,10,0.5319710580974012,PASS
F70A3C11D143F19587437D64944466726E0B844E314B7BEAC90C40E49825023,144,112,32,0.04550026389635853,PASS
56CF8902DA18130C37AC040FDE19C497955963F096E973B96034C548C2C387A,140,116,24,0.13361440253771617,PASS
8522275BD5BDC482F538BC8F3D7BA270C52B48A18BED0FB522F02AD04945A2C4,134,122,12,0.4532547047537365,PASS
742620AC491D8F9F9DEF01A9C88397EF50ABE9B334BA24A2D1788BA8558BEA7E,127,129,2,0.9005235503397743,PASS
7AC5DCF8AF7FEAE41E5BBFF225E9319D7AEF6F8B9ADF7B819B8C38172AA50BCF,106,150,44,0.005959526470109114,FAIL
BFB2FDB7422A785E45FBCFB705351A3D877A9F42D78E1C5D4D415CCB0AD41903,121,135,14,0.38157390570502125,PASS
2DA699D8EAA8748ED7833F804B7BD377DE8876D85AB401A719F3ED45AB4E92B4,122,134,12,0.4532547047537365,PASS
,256,0,256,1.2777508801076536e-57,FAIL
ADD3BDD526E99223C5429F5EA7BB3C44988751B5B9A485261535109A7839F9B8,128,128,0,1.0,PASS
A495B91A0797424AC63BF04DBE7C1243D28B4209DB2A7970D09183FEB923E19F,132,124,8,0.6170750774519738,PASS
6AC13785D061EDC5777FE8B6FEFD004BC5D352C42E4209EF0B883C6C9A3C055,130,126,4,0.8025873486341526,PASS
2C134FA4A070942C90CB063EDEBD4585B9A3A1646724D30CA1AC3C5BB745C4BF,135,121,14,0.38157390570502125,PASS
87D276573A46FCD17101C6BE9F690DA74CCC199F188CED88859A477A9DCE659,127,129,2,0.9005235503397743,PASS
88D2F14D55F1F069097C809143AAD8A7BAABF268864666BA20686B371FD62743,133,123,10,0.5319710580974012,PASS
FFD18370D5EADE8410C7EF365EDD9C5D3C1F0DAF6CF0050D6F129ADAE6F1F91C,116,140,24,0.13361440253771617,PASS
479BE7E8CE6FD72B8ABC10A2D751F0F3BA11464ADD4086EE97C8C742A779D2F2,122,134,12,0.4532547047537365,PASS
AB4EAE1676FBA828B439BCC76BC387659127EFC3F01C9C0BB74B877A085337F3,120,136,16,0.31731050786291404,PASS
BF9368C4D7655250A2935AD8A7E48B8FAD2294E5B907C73A7A2D90C5B908C022,134,122,12,0.4532547047537365,PASS
69FA7DA69D25416D9346979B0CC91D83EC67F31CDD919CE3A01438A9AC651CE5,127,129,2,0.9005235503397743,PASS
68E4BF42A10B2DA379AA0E966A1EBF95E7FE264915E9C0A6C68552E7E2185F3D,125,131,6,0.7076604666545525,PASS
29C162B30F298723F384488F9033ED4E8888E4DEA575D9919DA3B9DB7EF22B92,128,128,0,1.0,PASS
5FB27DA13A31B65A9EB606965107D862D67FC74599D2B5B7E9592961978603C3,124,132,8,0.6170750774519738,PASS
5C2B1AA08D372ACA9C6E4624EE99DD8D99206C1C9DE5102FEC7916DD1A63C8D7,130,126,4,0.8025873486341526,PASS
9FA9024369CA0AC8F056B3780409519679BA55B8860D6DDD3AFB325763131A78,134,122,12,0.4532547047537365,PASS
16A4220B5F62493A586CF1517F1F576170A50C89BA87A1D27DB2EE3B9EF62C65,127,129,2,0.9005235503397743,PASS
9E38BD0D98D54AC12606FDE6BACABF3B46815A17F99B97AA1EEE7B00C1CAB8E2,123,133,10,0.5319710580974012,PASS
5C2E33AF3A7480E70A30902B577362ED9011CF57DD23B29900B54836347684E8,137,119,18,0.2605890342736178,PASS
5687E38D81B360B004709FFDD5AB9F4A2DDC8EE8A0A4B09591460AC4E7F1D90E,132,124,8,0.6170750774519738,PASS
4086C21B0AAC2BDBF20BB7031BB87B3B956D3C3E147B8C5E961246844FB0CAD9,132,124,8,0.6170750774519738,PASS
803C4C5DEAFF1D37DC781155F93575E25F72F0FB6A1843450212F06CD3C40247,130,126,4,0.8025873486341526,PASS
42B8512B253C47632337BC1C16A9AE9E3B6840D73B195611F0E9EC2174A57538,134,122,12,0.4532547047537365,PASS
992040F80D1DDA8F5E33B12C06DB7D68CB2B6A8FE542F87A07A531105BCAE6A2,132,124,8,0.6170750774519738,PASS
E6A58D99628023B7FA848F0B369E2078772509151F224CF014B5BA096A03EF5B,136,120,16,0.31731050786291404,PASS
2F6FCCD798D76325785A0EF30B7252D160D6E789950C9C02DF50A26AD320757D,128,128,0,1.0,PASS
F462AFAECB3C144F80EFB562798B975238732EF0C3F3AC630584B2C149983211,132,124,8,0.6170750774519738,PASS
FCB3438ABC0E39C19EBE6A4CF1A99C89984A6D9B9C8FC5D7D4B6A02AD378A8B,126,130,4,0.8025873486341526,PASS
AEF8D654E0A2C80D7F8EF6C320A96FE12CDF41075D78AE8F7EB57786ED79911,121,135,14,0.38157390570502125,PASS
7F12DA9CF5BF4925DE32CC3224BD1C4D1F066861DD67F162F63D465FE977D0E1,118,138,20,0.2112995473337106,PASS
44C599370B87D236F7B564BDD07A21F318A3FC770F8A3714073A9BFAA310F032,127,129,2,0.9005235503397743,PASS
94827C0A71CB4340B417F2AABC38B8903FDD43D2EF8F5E7028D3847E5AC08A54,134,122,12,0.4532547047537365,PASS
9A2776868278D84E594A2264EA9C8643BE32F3162A1C9E27983B7E499D9BC09F,131,125,6,0.7076604666545525,PASS
D24172B501CF4B669C09BB5FCAADD62DFF4CD4AE9E5FA73980016CDDF1C21571,123,133,10,0.5319710580974012,PASS
7BA57128D7876D81A971079A26AA42D645B4A601DE712D386FEA2355D48F88AC,132,124,8,0.6170750774519738,PASS
6B885DF493109669CDE6D6CD668234A72C121AC50E01F89E00DFC75A87D9B190,135,121,14,0.38157390570502125,PASS
98A2C7745AF2D32FC2173FC31C92462002CDECE3DDFAD1B4ACF20D5BDB8E94B3,124,132,8,0.6170750774519738,PASS
37FCD478B1ACE41D36B55A0BB84D907CFAB23FB5213657C345795D6267F2DBF,118,138,20,0.2112995473337106,PASS
DE10C9FC5672853A9F486CA1A08890907EBC4AE28578F7E9A2D45BCED6467930,132,124,8,0.6170750774519738,PASS
1AA0EBE3A095B912D353139F193236DF14E7D8FEA8DF7F39C991AD253EDE441C,121,135,14,0.38157390570502125,PASS
858BAD1888A0209DD8A6F930DD1C2622E4ED10895166D426C6E7CF13A99DED1D,136,120,16,0.31731050786291404,PASS
E41EDE3DF98D26E60704C86E5EB6A91B07D581F0E3300E8D5437200AAD061534,137,119,18,0.2605890342736178,PASS
D544A1E070DD75C4727444A78B8B130A07EACF9C3386C4120C94B44F139BDE23,137,119,18,0.2605890342736178,PASS
F647F78F0210C658D4187A7AE20A8FC10C7652FB64233CE9A80533BFC17E282D,132,124,8,0.6170750774519738,PASS
289FE0E404DCAC9FA79970409323D09FF624D9A2475263DDC0ADE96DD2CDD1F4,128,128,0,1.0,PASS
D6CE3E5D1B62498687CD3F117DF9808315C7D2D20BA00D418E899CCB5ED78AC7,129,127,2,0.9005235503397743,PASS
770E3A5B609FA53ED87E4F2D4B0C8E916E2735E50E82873B1EC641DA4EB6C481,128,128,0,1.0,PASS
89F5FA8DDDBF06BCAF5237F2F64E9B5AC1E6D7321A0535C45E0C14D275A39B66,119,137,18,0.2605890342736178,PASS
22C7720D5507906A426CB2E482F7260CE5B321A56A97EB19529A7196B10D7114,139,117,22,0.16913144470267139,PASS
8522F5E196C2FE11C524435BE3EF67F5E037096D3A0ABCED35C9F63EBC1F7128,121,135,14,0.38157390570502125,PASS
51030EB55BDC0BEBD20AE4D220E7C746503AECD369A025D4CB398D436AF8C020,138,118,20,0.2112995473337106,PASS
EC5B6AABDC657BE88429D5469DD96B99EAFD9EAD883C38CA98CFD28F50217D26,120,136,16,0.31731050786291404,PASS
FE17E1F6BD2022D84765FBD93EC60EC5BC54C9A7B77DFB67CCD848B383D3C74C,114,142,28,0.08011831372763423,PASS
BC7EBEADC9B2C88DA0E9470E20B88E2539B1B354B2A93F4BBF1332BA5BC99918,126,130,4,0.8025873486341526,PASS
BD53859C9830965A603B10AC068CCB81356F19C6D5823FC15AAE426E4CFDD237,134,122,12,0.4532547047537365,PASS
D83D231901FE0D01A08C9735BA3C3CDFFA445E5F5486624D2A89963634806CFA,135,121,14,0.38157390570502125,PASS
238CA219F3FAB183AC57451473BB8DFDC85378239C06B3FE431AAD5432497E0C,129,127,2,0.9005235503397743,PASS
6A280719051A0EF567CE69551E6ABACD3FB4DBD2BC15BCCECEF081C584DA7669,125,131,6,0.7076604666545525,PASS
428EC700AC33D85D8EFF62054D14328CE94A970F45AD181AC8D1F357579307D0,136,120,16,0.31731050786291404,PASS
DB9DCAA426167ED8292CB4F63D2AFCFD2E206DF2FFF6CB19238BDD74BD527BB1,112,144,32,0.04550026389635853,PASS
47A84DD10DE889F34428EC96BBE02578640096CD4915219B60355D43E2EC16B8,141,115,26,0.10416255883043901,PASS
9FD1CCE4663A00DEB29EDAB2CA0F5C943603321123554A30087EF41EE6F1A9DD,132,124,8,0.6170750774519738,PASS
39A5E14AF3FA60A7642677F63F5E5587BCA556D4EF4F0D1E598476FD380991F8,118,138,20,0.2112995473337106,PASS
64915CD62ADBC98BC813EEB34684DB2ADBAAA6BB4383159ABFF565D53A9F7DA5,118,138,20,0.2112995473337106,PASS
33C4A151D54E66BF7D601F63E51FD88B2775A5D573DCF88DACBEB9F14FBFE90F,110,146,36,0.024448945310089426,PASS
430E3C718487AD92E26B39BEB9DFC9CA07B11A0D4DCD20A8D8303342ABE78525,134,122,12,0.4532547047537365,PASS
FEB0B5FF0E5C3147BB0853792FC02C1641884861FDF51A1AB025D0590EB21FDA,132,124,8,0.6170750774519738,PASS
FA0025F2C5F6D3DF959DE984FD4919FFEE6E497111CF8DB691D19989D3BBA6ED,113,143,30,0.060792723530522785,PASS
9D07F900C746DF8955A609C7EFD93EEB43764A039F86241D012A572848311599,135,121,14,0.38157390570502125,PASS
4BD79E560A126B808123290F36AB64D639AE1708D0D5FB96AF232D95DF59C65D,128,128,0,1.0,PASS
4202ADC06843B3039D07FB60079ECFF0A1A0649A5DFC45C43EA7D0F773798FB2,130,126,4,0.8025873486341526,PASS
14F4631780F5F7CE8BF4BE753E594C01987AB2A2652FAAC958576BB58F79588,125,131,6,0.7076604666545525,PASS
F45A42AF8C9DEACE3FE0B03DA596C45DECCE7195CAAD40B7DD08FED06845450D,125,131,6,0.7076604666545525,PASS
FFD126863A3908BF02D4521378FE8BE0E43BFA10EDECAD8B55E5DE1EF4E8BB18,121,135,14,0.38157390570502125,PASS
DC287818360AC8D90036F2419AFA7B6430EEEC2E7B769C8543FBBBEEE4816269,129,127,2,0.9005235503397743,PASS
20F331DD23EA51647FC350368BB6F8960767B6AA7C305A128D927BDECEBFA4B4,123,133,10,0.5319710580974012,PASS
3B8C6F29FFEE9B4424DAF2D1FB9029A121DD5A3B901161D0E6810135489EC56C,133,123,10,0.5319710580974012,PASS
751A1127C473513726C7EFB5AAABEA52907C9D6AABF8EBCD043882878B3538FC,125,131,6,0.7076604666545525,PASS
9ED10C04FE9CCF5B35F76EC282F9F08BCC93D670A99FB25203AAC5F617620596,125,131,6,0.7076604666545525,PASS
9104E705F93E9AFD3872EE138C8763DEDC0A272D8513F14A9A39E75B34802B7F,126,130,4,0.8025873486341526,PASS
6EB6AAE4CB3B4C80418D6ED7E57F9A965C16D81A176B44A21D7B3D3FB247963F,120,136,16,0.31731050786291404,PASS
F599BE46F2AB55DA198B2686E4B5F9470A386EB81B90111F16426FBCDBDDB14,126,130,4,0.8025873486341526,PASS
82376B533D07A1DC8DC8D05B41ACE11FB0DD34F03CE1CCBD1255B2061B041CCB,135,121,14,0.38157390570502125,PASS
8518951F0A15C065E37D791A7C0FEEC855E00AC22D5C1FC24DF66DEF0A1B3815,132,124,8,0.6170750774519738,PASS
E42205EB2808D8DDEDBA9E7B414251A31AF15F13671085F1D8D9B54BA2A6CFC9,130,126,4,0.8025873486341526,PASS
137E7E0528F97271AA84CF7DD4444A978225D2ACDE736272528FF04A7045463F,130,126,4,0.8025873486341526,PASS
CC706D446F5667900C909A82F7F9C2DF7B2C80897409AD734FA3A30580B726A2,135,121,14,0.38157390570502125,PASS
6E47B4DF35DB11BF5182462FE290DAB1614690D6ACDBBEAB41A0E912365EFE8,127,129,2,0.9005235503397743,PASS
929F995900EE7624604509506C28C95D9B23B3C9999F2DBD7AD363AE15217C75,131,125,6,0.7076604666545525,PASS
FD0003B8F08D953E94C3A2356582D029D6CA707E03FBF3EF7B5FB30EF7F4723B,119,137,18,0.2605890342736178,PASS
EA78898D0B902A02A095EA1E12149D4898C35F951A2DBDD520C4A5E8B9DACA1D,140,116,24,0.13361440253771617,PASS
99D2814997D5C4E5EA2C3A430293C620B1FDCDD10AF5315E9D9D7EC46C5A713D,128,128,0,1.0,PASS
104E74C8713DC96D57093E075F75D0856F41EC8E432796FC36B292380DF96B55,128,128,0,1.0,PASS
7E8532B247856E8DC2A8C83678C20308F0409331E4D66DA729782B22BC788804,145,111,34,0.03358661289689768,PASS
80F40F24ACA1D8DD8CBFC2831206ABD7C382AD0816B158CD429953B6F4F4561C,137,119,18,0.2605890342736178,PASS
6CC2E4A248785A66C80F714A82F7DD3F43D43049DBE86241EF1F3FF323AF9312,127,129,2,0.9005235503397743,PASS
4FD4705CA9722B11D5832A6FB16B84C9D83711496C876A4A1BD2E646143E3E8E,133,123,10,0.5319710580974012,PASS
35D7D676E871A90427CCB72C65186243352D50E83FE070C9063C4364B8B838B0,138,118,20,0.2112995473337106,PASS
4CBF86796C7DDA1D89711639F43B058EC5899CD9E45104CCB046B09A5A9B5FD2,129,127,2,0.9005235503397743,PASS
E0B41E92567FCDFFD735A7F8FCEFE332DD804EF2928D204477F6C7DDC72BC9A8,112,144,32,0.04550026389635853,PASS
5EFE5B402676194D96777F077013EE971A1A7C1F89AA0876F3AD1876379F765C,119,137,18,0.2605890342736178,PASS
4A249D4DC869A6AE1617C861B6C050A5FC172F2BC6D96208946FC114FF0ABAE4,135,121,14,0.38157390570502125,PASS
1BD8342D8A0E31B75E95231F7726F16F3AFEC5AC2FE0048B870A273B6DFB245D,123,133,10,0.5319710580974012,PASS
B8DD387C0492D9B6634280CBC7B2E8C5C91FEAC24696A624C8C279346AB9A73A,133,123,10,0.5319710580974012,PASS
A20136E73A4E53F18C5F1886F4987E52088BDDB78100F16CE6C3351277271A25,135,121,14,0.38157390570502125,PASS
AC9848CFA013494840CCDBF9611040D3888FEDA8907AADE80ECDB6A2250FBBA4,140,116,24,0.13361440253771617,PASS
44602E198F2D90EF90AB66EAF1A9BE168E3DF88AFA4EB5944ABFF93B3A822089,127,129,2,0.9005235503397743,PASS
30735BCD83477D7D844FCA07960D43DC155F4D8FC98E43550D552F0C3E4CEE1C,127,129,2,0.9005235503397743,PASS
583DF6B5AF1C7BC250C0BA3729DB3E2BF57241031E21089E8DB38B83357921,134,122,12,0.4532547047537365,PASS
C70F1F401181B43591ABA03C3C74AC392EF0F2F81DCD39780F05E19A3663A88C,136,120,16,0.31731050786291404,PASS
42087F588CBD1FAECC0C0D627B5F6DD5506A0A813633288C7D3C7D1884F43D24,135,121,14,0.38157390570502125,PASS
B191088228CAB5D5BCAF220A4299AA97261B2C73CD9026A9F2B63CEB6DE71790,134,122,12,0.4532547047537365,PASS
50CEFD4A05E275B9E48D1DC38E4932DD7DE75107B8CBD78A5EC15803A322DB41,128,128,0,1.0,PASS
7BE1A785CAAED6595B0E13FD06B6E0661AE24B58CA8BC143704F49881D11DF95,130,126,4,0.8025873486341526,PASS
181794545941E0031C4F55106107593C44B50BD8DC763E36354AE2CFC9B09247,142,114,28,0.08011831372763423,PASS
9D4ED2F4FF465D2288DA6424C8094C449BFF0F3A14C54B532A50E66C25217CF5,133,123,10,0.5319710580974012,PASS
75AE67CF9407140ECB68B9BB03ACC01E98E655B11996D963C1099AC4A55A81B5,134,122,12,0.4532547047537365,PASS
4C7089B3AE4653F7374E4BB1006EB9E7DE0868110C019D3FB7D7C5DA78569531,128,128,0,1.0,PASS
EB9526678591D5D611F010190373F6C1F757E4704B297C423628C4BE4C39880A,137,119,18,0.2605890342736178,PASS
F3750FF49E2D400C3E4EA6BE077342C4898E07FA673B6AD7235B573FCB29E188,123,133,10,0.5319710580974012,PASS
4EDDDFCD0A7F3EA8300179CC1621493D4FA35C2381A690CAD0D63047E0AF6298,135,121,14,0.38157390570502125,PASS
DB97A66F51CDAEE808BD9CC27FEBD40027CE6306763F01104E8D9B298A86640E,131,125,6,0.7076604666545525,PASS
88D4A0F810BDFEA49814278FA79FC1303A254DC0469051CCDEC39F6354D240BC,138,118,20,0.2112995473337106,PASS
1CC09C5161A44D4B3D7E5809341AB71C2B98AB2A84DABA9A8C1923E6A5502385,142,114,28,0.08011831372763423,PASS
1073FADA57EB44C42E5C9261FEC06D9F74BB1ABE0FFA72D77F5C92DDBB4DADA6,111,145,34,0.03358661289689768,PASS
2D580DF207F1C3BB3FE87B7CAD2642752BEB52C698B6204F71A7BA9BEFB6FAC4,116,140,24,0.13361440253771617,PASS
6EDBD7CE169DF5C54687361EDAEE81AC35445227B4407B1FB1928087E64B56F7,123,133,10,0.5319710580974012,PASS
74E34B0B5E94A5C40EAAB867F24D64D12204CE1EFA26BD85639603F738F5E25E,128,128,0,1.0,PASS
AF4BD7A111D0FD8C0056F6F71B9FFB792404432F227B3E853F9266B82E7A1966,123,133,10,0.5319710580974012,PASS
A2E7D29B0A83BE7461CFCED33A0079DE078002492FE1340C06601C8F0722731,144,112,32,0.04550026389635853,PASS
D0CABADAE9D85BFC2396BE76B55AEBEB532784D8D8AFCE18C8C96F7FC9928FFF,109,147,38,0.01754895019147673,PASS
C9EF9DC3A2B1722FF40622D610176CFDEF8ECC26060D896A2672AB28422FE014,134,122,12,0.4532547047537365,PASS
282BDDE7A0239A4A245F65EC6724D58BC1747A32BE8B78DC938F2E86921DB038,130,126,4,0.8025873486341526,PASS
B1B9AE394CBE779FA5AA83C4EEBD38156C86202BF61A79F1E6C731A40FE5EB0,123,133,10,0.5319710580974012,PASS
C2A3E1685DC275BB9FC7B437B10A30C3124775E74C4DE45DA260924963C18F1E,131,125,6,0.7076604666545525,PASS
5F19455F018C41D44C80286B54926ED7511D8107F33AD851ABCDBBFCAC4C1A21,137,119,18,0.2605890342736178,PASS
38BCD277D61C75611536524C8440FD40AD6FE52398CB95C109A2B97FAEBCEDAC,127,129,2,0.9005235503397743,PASS
BE977FF749F409B454DF7839F24030D3C7182515654A29CDB6911316C4A12F12,131,125,6,0.7076604666545525,PASS
1712B61FF83D37CF1B179ABBD51DCB7303772D79C12AE47A0089F00893737281,127,129,2,0.9005235503397743,PASS
5A91EC816D020AFA5F1BCA8EA706F7A0CEA9FAD59CC04FC5B326389F0B75D4A,128,128,0,1.0,PASS
5AFF13E68ED5A47DCC04E06D7A20BD2CF1F977BE4FB7316D75F5927DA36A48DF,111,145,34,0.03358661289689768,PASS
DCC64F444F66E9677451A5006B6375BC9EF3ADB22D9A9C0799B48B168BDFE833,122,134,12,0.4532547047537365,PASS
B0B5543358DD754AB70A61FD310A295459299E416F5BBD4C4D07A3CB483AEC2E,130,126,4,0.8025873486341526,PASS
3944F519AC9CF27B9D01AE992D59384A4006CBB53561B3D65EF90005D8C87DBD,131,125,6,0.7076604666545525,PASS
16DF64AAB993685B70EA48DA429B6A08CAF7B2DD1652B3B8C8FD077675999264,126,130,4,0.8025873486341526,PASS
5A60DA93E263FBFC686E4284CB2DE1E5C80BB453FCF0DC9003836E454B4B25D1,131,125,6,0.7076604666545525,PASS
5B8D0215FEB1F598477B52FF8635CB58C20CFC274AAF1D3BD9917E2EA27D8D90,121,135,14,0.38157390570502125,PASS
3EB0B5E896E4A8072766F586285BC3826B944CD77A43B08AEC17CE09B59A7953,130,126,4,0.8025873486341526,PASS
